result_ID,student_ID,unit_ID,marks,grade
RES0499,SCT211-0084/2021,UNIT001,53.42,C
RES0500,SCT211-0084/2021,UNIT002,44.46,D
RES0501,SCT211-0084/2021,UNIT003,82.03,A
RES0502,SCT211-0084/2021,UNIT004,99.96,A
RES0503,SCT211-0084/2021,UNIT005,61.32,B
RES0504,SCT211-0084/2021,UNIT006,76.27,A
RES0505,SCT211-0085/2021,UNIT001,83.45,A
RES0506,SCT211-0085/2021,UNIT002,81.57,A
RES0507,SCT211-0085/2021,UNIT003,92.12,A
RES0508,SCT211-0085/2021,UNIT004,79.61,A
RES0509,SCT211-0085/2021,UNIT005,93.81,A
RES0510,SCT211-0085/2021,UNIT006,79.96,A
RES0511,SCT211-0086/2021,UNIT001,58.85,C
RES0512,SCT211-0086/2021,UNIT002,81.18,A
RES0513,SCT211-0086/2021,UNIT003,48.97,D
RES0514,SCT211-0086/2021,UNIT004,92.92,A
RES0515,SCT211-0086/2021,UNIT005,53.03,C
RES0516,SCT211-0086/2021,UNIT006,75.09,A
RES0517,SCT211-0087/2021,UNIT001,58.83,C
RES0518,SCT211-0087/2021,UNIT002,46.21,D
RES0519,SCT211-0087/2021,UNIT003,76.31,A
RES0520,SCT211-0087/2021,UNIT004,43.19,D
RES0521,SCT211-0087/2021,UNIT005,75.15,A
RES0522,SCT211-0087/2021,UNIT006,77.62,A
RES0523,SCT211-0088/2021,UNIT001,58.49,C
RES0524,SCT211-0088/2021,UNIT002,82.66,A
RES0525,SCT211-0088/2021,UNIT003,81.37,A
RES0526,SCT211-0088/2021,UNIT004,42.48,D
RES0527,SCT211-0088/2021,UNIT005,64.04,B
RES0528,SCT211-0088/2021,UNIT006,70.37,A
RES0529,SCT211-0089/2021,UNIT001,46.22,D
RES0530,SCT211-0089/2021,UNIT002,42.86,D
RES0531,SCT211-0089/2021,UNIT003,57.51,C
RES0532,SCT211-0089/2021,UNIT004,59.97,C
RES0533,SCT211-0089/2021,UNIT005,63.98,B
RES0534,SCT211-0089/2021,UNIT006,92.44,A
RES0535,SCT211-0090/2021,UNIT001,93.42,A
RES0536,SCT211-0090/2021,UNIT002,84.91,A
RES0537,SCT211-0090/2021,UNIT003,67.69,B
RES0538,SCT211-0090/2021,UNIT004,50.58,C
RES0539,SCT211-0090/2021,UNIT005,74.58,A
RES0540,SCT211-0090/2021,UNIT006,68.64,B
RES0541,SCT211-0091/2021,UNIT001,98.8,A
RES0542,SCT211-0091/2021,UNIT002,52.17,C
RES0543,SCT211-0091/2021,UNIT003,95.34,A
RES0544,SCT211-0091/2021,UNIT004,81.44,A
RES0545,SCT211-0091/2021,UNIT005,41.07,D
RES0546,SCT211-0091/2021,UNIT006,73.68,A
RES0547,SCT211-0092/2021,UNIT001,58.37,C
RES0548,SCT211-0092/2021,UNIT002,46.5,D
RES0549,SCT211-0092/2021,UNIT003,85.03,A
RES0550,SCT211-0092/2021,UNIT004,47.07,D
RES0551,SCT211-0092/2021,UNIT005,80.17,A
RES0552,SCT211-0092/2021,UNIT006,48.52,D
RES0553,SCT211-0093/2021,UNIT001,97.47,A
RES0554,SCT211-0093/2021,UNIT002,91.11,A
RES0555,SCT211-0093/2021,UNIT003,54.53,C
RES0556,SCT211-0093/2021,UNIT004,94.46,A
RES0557,SCT211-0093/2021,UNIT005,87.11,A
RES0558,SCT211-0093/2021,UNIT006,68.11,B
RES0559,SCT211-0094/2021,UNIT001,41.32,D
RES0560,SCT211-0094/2021,UNIT002,98.6,A
RES0561,SCT211-0094/2021,UNIT003,95.85,A
RES0562,SCT211-0094/2021,UNIT004,40.99,D
RES0563,SCT211-0094/2021,UNIT005,48.89,D
RES0564,SCT211-0094/2021,UNIT006,88.36,A
RES0565,SCT211-0095/2021,UNIT001,78.93,A
RES0566,SCT211-0095/2021,UNIT002,62.02,B
RES0567,SCT211-0095/2021,UNIT003,49.79,D
RES0568,SCT211-0095/2021,UNIT004,96.98,A
RES0569,SCT211-0095/2021,UNIT005,69.18,B
RES0570,SCT211-0095/2021,UNIT006,62.74,B
RES0571,SCT211-0096/2021,UNIT001,55.21,C
RES0572,SCT211-0096/2021,UNIT002,96.27,A
RES0573,SCT211-0096/2021,UNIT003,83.9,A
RES0574,SCT211-0096/2021,UNIT004,99.8,A
RES0575,SCT211-0096/2021,UNIT005,49.64,D
RES0576,SCT211-0096/2021,UNIT006,54.95,C
RES0577,SCT211-0097/2021,UNIT001,86.01,A
RES0578,SCT211-0097/2021,UNIT002,47.92,D
RES0579,SCT211-0097/2021,UNIT003,86.51,A
RES0580,SCT211-0097/2021,UNIT004,79.97,A
RES0581,SCT211-0097/2021,UNIT005,88.28,A
RES0582,SCT211-0097/2021,UNIT006,73.58,A
RES0583,SCT211-0098/2021,UNIT001,92.27,A
RES0584,SCT211-0098/2021,UNIT002,99.63,A
RES0585,SCT211-0098/2021,UNIT003,65.97,B
RES0586,SCT211-0098/2021,UNIT004,96.92,A
RES0587,SCT211-0098/2021,UNIT005,60.06,B
RES0588,SCT211-0098/2021,UNIT006,48.39,D
RES0589,SCT211-0099/2021,UNIT001,88.88,A
RES0590,SCT211-0099/2021,UNIT002,68.96,B
RES0591,SCT211-0099/2021,UNIT003,59.62,C
RES0592,SCT211-0099/2021,UNIT004,56.37,C
RES0593,SCT211-0099/2021,UNIT005,85.05,A
RES0594,SCT211-0099/2021,UNIT006,87.41,A
RES0595,SCT211-0100/2021,UNIT001,83.91,A
RES0596,SCT211-0100/2021,UNIT002,83.69,A
RES0597,SCT211-0100/2021,UNIT003,96.72,A
RES0598,SCT211-0100/2021,UNIT004,79.08,A
RES0599,SCT211-0100/2021,UNIT005,66.79,B
RES0600,SCT211-0100/2021,UNIT006,74.49,A
RES0601,SCT211-0101/2021,UNIT001,94.08,A
RES0602,SCT211-0101/2021,UNIT002,51.46,C
RES0603,SCT211-0101/2021,UNIT003,92.38,A
RES0604,SCT211-0101/2021,UNIT004,51.33,C
RES0605,SCT211-0101/2021,UNIT005,73.33,A
RES0606,SCT211-0101/2021,UNIT006,78.33,A
RES0607,SCT211-0102/2021,UNIT001,56.79,C
RES0608,SCT211-0102/2021,UNIT002,82.99,A
RES0609,SCT211-0102/2021,UNIT003,57.4,C
RES0610,SCT211-0102/2021,UNIT004,62.51,B
RES0611,SCT211-0102/2021,UNIT005,72.9,A
RES0612,SCT211-0102/2021,UNIT006,86.31,A
RES0613,SCT211-0103/2021,UNIT001,70.41,A
RES0614,SCT211-0103/2021,UNIT002,75.29,A
RES0615,SCT211-0103/2021,UNIT003,84.16,A
RES0616,SCT211-0103/2021,UNIT004,89.7,A
RES0617,SCT211-0103/2021,UNIT005,56.6,C
RES0618,SCT211-0103/2021,UNIT006,43.3,D
RES0619,SCT211-0104/2021,UNIT001,75.95,A
RES0620,SCT211-0104/2021,UNIT002,57.1,C
RES0621,SCT211-0104/2021,UNIT003,54.72,C
RES0622,SCT211-0104/2021,UNIT004,58.58,C
RES0623,SCT211-0104/2021,UNIT005,83.93,A
RES0624,SCT211-0104/2021,UNIT006,64.25,B
RES0625,SCT211-0105/2021,UNIT001,75.47,A
RES0626,SCT211-0105/2021,UNIT002,74.21,A
RES0627,SCT211-0105/2021,UNIT003,69.02,B
RES0628,SCT211-0105/2021,UNIT004,82.74,A
RES0629,SCT211-0105/2021,UNIT005,94.28,A
RES0630,SCT211-0105/2021,UNIT006,59.14,C
RES0631,SCT211-0106/2021,UNIT001,40.63,D
RES0632,SCT211-0106/2021,UNIT002,66.54,B
RES0633,SCT211-0106/2021,UNIT003,61.21,B
RES0634,SCT211-0106/2021,UNIT004,98.96,A
RES0635,SCT211-0106/2021,UNIT005,87.26,A
RES0636,SCT211-0106/2021,UNIT006,49.54,D
RES0637,SCT211-0107/2021,UNIT001,86.4,A
RES0638,SCT211-0107/2021,UNIT002,64.96,B
RES0639,SCT211-0107/2021,UNIT003,92.28,A
RES0640,SCT211-0107/2021,UNIT004,56.55,C
RES0641,SCT211-0107/2021,UNIT005,85.36,A
RES0642,SCT211-0107/2021,UNIT006,92.71,A
RES0643,SCT211-0108/2021,UNIT001,84.92,A
RES0644,SCT211-0108/2021,UNIT002,84.37,A
RES0645,SCT211-0108/2021,UNIT003,66.97,B
RES0646,SCT211-0108/2021,UNIT004,43.2,D
RES0647,SCT211-0108/2021,UNIT005,45.29,D
RES0648,SCT211-0108/2021,UNIT006,56.6,C
RES0649,SCT211-0109/2021,UNIT001,98.57,A
RES0650,SCT211-0109/2021,UNIT002,74.73,A
RES0651,SCT211-0109/2021,UNIT003,86.89,A
RES0652,SCT211-0109/2021,UNIT004,48.48,D
RES0653,SCT211-0109/2021,UNIT005,49.38,D
RES0654,SCT211-0109/2021,UNIT006,44.54,D
RES0655,SCT211-0110/2021,UNIT001,75.18,A
RES0656,SCT211-0110/2021,UNIT002,73.63,A
RES0657,SCT211-0110/2021,UNIT003,99.2,A
RES0658,SCT211-0110/2021,UNIT004,97.98,A
RES0659,SCT211-0110/2021,UNIT005,84.22,A
RES0660,SCT211-0110/2021,UNIT006,49.91,D
RES0661,SCT211-0111/2021,UNIT001,65.16,B
RES0662,SCT211-0111/2021,UNIT002,65.05,B
RES0663,SCT211-0111/2021,UNIT003,43.1,D
RES0664,SCT211-0111/2021,UNIT004,97.87,A
RES0665,SCT211-0111/2021,UNIT005,68.64,B
RES0666,SCT211-0111/2021,UNIT006,83.87,A
RES0667,SCT211-0112/2021,UNIT001,68.82,B
RES0668,SCT211-0112/2021,UNIT002,58.01,C
RES0669,SCT211-0112/2021,UNIT003,96.06,A
RES0670,SCT211-0112/2021,UNIT004,98.38,A
RES0671,SCT211-0112/2021,UNIT005,90.63,A
RES0672,SCT211-0112/2021,UNIT006,88.49,A
RES0673,SCT211-0113/2021,UNIT001,99.62,A
RES0674,SCT211-0113/2021,UNIT002,67.38,B
RES0675,SCT211-0113/2021,UNIT003,61.34,B
RES0676,SCT211-0113/2021,UNIT004,58.96,C
RES0677,SCT211-0113/2021,UNIT005,60.32,B
RES0678,SCT211-0113/2021,UNIT006,94.72,A
RES0679,SCT211-0114/2021,UNIT001,67.53,B
RES0680,SCT211-0114/2021,UNIT002,65.24,B
RES0681,SCT211-0114/2021,UNIT003,75.17,A
RES0682,SCT211-0114/2021,UNIT004,56.8,C
RES0683,SCT211-0114/2021,UNIT005,97.03,A
RES0684,SCT211-0114/2021,UNIT006,94.21,A
RES0685,SCT211-0115/2021,UNIT001,80.96,A
RES0686,SCT211-0115/2021,UNIT002,77.36,A
RES0687,SCT211-0115/2021,UNIT003,74.21,A
RES0688,SCT211-0115/2021,UNIT004,52.86,C
RES0689,SCT211-0115/2021,UNIT005,79.48,A
RES0690,SCT211-0115/2021,UNIT006,85.71,A
RES0691,SCT211-0116/2021,UNIT001,74.04,A
RES0692,SCT211-0116/2021,UNIT002,99.68,A
RES0693,SCT211-0116/2021,UNIT003,82.99,A
RES0694,SCT211-0116/2021,UNIT004,71.43,A
RES0695,SCT211-0116/2021,UNIT005,80.36,A
RES0696,SCT211-0116/2021,UNIT006,51.83,C
RES0697,SCT211-0117/2021,UNIT001,50.46,C
RES0698,SCT211-0117/2021,UNIT002,59.39,C
RES0699,SCT211-0117/2021,UNIT003,72.67,A
RES0700,SCT211-0117/2021,UNIT004,81.29,A
RES0701,SCT211-0117/2021,UNIT005,44.6,D
RES0702,SCT211-0117/2021,UNIT006,74.01,A
RES0703,SCT211-0118/2021,UNIT001,53.15,C
RES0704,SCT211-0118/2021,UNIT002,92.84,A
RES0705,SCT211-0118/2021,UNIT003,92.04,A
RES0706,SCT211-0118/2021,UNIT004,76.45,A
RES0707,SCT211-0118/2021,UNIT005,60.09,B
RES0708,SCT211-0118/2021,UNIT006,90.99,A
RES0709,SCT211-0119/2021,UNIT001,58.67,C
RES0710,SCT211-0119/2021,UNIT002,65.57,B
RES0711,SCT211-0119/2021,UNIT003,69.37,B
RES0712,SCT211-0119/2021,UNIT004,72.09,A
RES0713,SCT211-0119/2021,UNIT005,89.05,A
RES0714,SCT211-0119/2021,UNIT006,89.01,A
RES0715,SCT211-0120/2021,UNIT001,62.99,B
RES0716,SCT211-0120/2021,UNIT002,79.6,A
RES0717,SCT211-0120/2021,UNIT003,42.61,D
RES0718,SCT211-0120/2021,UNIT004,94.65,A
RES0719,SCT211-0120/2021,UNIT005,68.3,B
RES0720,SCT211-0120/2021,UNIT006,85.38,A
RES0721,SCT211-0121/2021,UNIT001,84.16,A
RES0722,SCT211-0121/2021,UNIT002,54.33,C
RES0723,SCT211-0121/2021,UNIT003,69.31,B
RES0724,SCT211-0121/2021,UNIT004,57.92,C
RES0725,SCT211-0121/2021,UNIT005,62.83,B
RES0726,SCT211-0121/2021,UNIT006,62.7,B
RES0727,SCT211-0122/2021,UNIT001,63.35,B
RES0728,SCT211-0122/2021,UNIT002,97.33,A
RES0729,SCT211-0122/2021,UNIT003,46.72,D
RES0730,SCT211-0122/2021,UNIT004,98.66,A
RES0731,SCT211-0122/2021,UNIT005,75.77,A
RES0732,SCT211-0122/2021,UNIT006,58.48,C
RES0733,SCT211-0123/2021,UNIT001,93.33,A
RES0734,SCT211-0123/2021,UNIT002,54.4,C
RES0735,SCT211-0123/2021,UNIT003,87.86,A
RES0736,SCT211-0123/2021,UNIT004,69.57,B
RES0737,SCT211-0123/2021,UNIT005,69.57,B
RES0738,SCT211-0123/2021,UNIT006,91.18,A
RES0739,SCT211-0124/2021,UNIT001,44.16,D
RES0740,SCT211-0124/2021,UNIT002,66.95,B
RES0741,SCT211-0124/2021,UNIT003,48.21,D
RES0742,SCT211-0124/2021,UNIT004,48.77,D
RES0743,SCT211-0124/2021,UNIT005,49.85,D
RES0744,SCT211-0124/2021,UNIT006,46.96,D
RES0745,SCT211-0125/2021,UNIT001,50.61,C
RES0746,SCT211-0125/2021,UNIT002,74.47,A
RES0747,SCT211-0125/2021,UNIT003,83.6,A
RES0748,SCT211-0125/2021,UNIT004,60.21,B
RES0749,SCT211-0125/2021,UNIT005,56.28,C
RES0750,SCT211-0125/2021,UNIT006,67.44,B
RES0751,SCT211-0126/2021,UNIT001,70.52,A
RES0752,SCT211-0126/2021,UNIT002,40.17,D
RES0753,SCT211-0126/2021,UNIT003,45.14,D
RES0754,SCT211-0126/2021,UNIT004,52.06,C
RES0755,SCT211-0126/2021,UNIT005,56.65,C
RES0756,SCT211-0126/2021,UNIT006,74.29,A
RES0757,SCT211-0127/2021,UNIT001,52.07,C
RES0758,SCT211-0127/2021,UNIT002,56.64,C
RES0759,SCT211-0127/2021,UNIT003,96.46,A
RES0760,SCT211-0127/2021,UNIT004,66.16,B
RES0761,SCT211-0127/2021,UNIT005,83.82,A
RES0762,SCT211-0127/2021,UNIT006,43.38,D
RES0763,SCT211-0128/2021,UNIT001,65.87,B
RES0764,SCT211-0128/2021,UNIT002,97.67,A
RES0765,SCT211-0128/2021,UNIT003,55.95,C
RES0766,SCT211-0128/2021,UNIT004,90.42,A
RES0767,SCT211-0128/2021,UNIT005,89.54,A
RES0768,SCT211-0128/2021,UNIT006,48.72,D
RES0769,SCT211-0129/2021,UNIT001,59.24,C
RES0770,SCT211-0129/2021,UNIT002,93.85,A
RES0771,SCT211-0129/2021,UNIT003,75.38,A
RES0772,SCT211-0129/2021,UNIT004,62.68,B
RES0773,SCT211-0129/2021,UNIT005,61.85,B
RES0774,SCT211-0129/2021,UNIT006,85.09,A
RES0775,SCT211-0130/2021,UNIT001,80.63,A
RES0776,SCT211-0130/2021,UNIT002,63.56,B
RES0777,SCT211-0130/2021,UNIT003,73.83,A
RES0778,SCT211-0130/2021,UNIT004,76.81,A
RES0779,SCT211-0130/2021,UNIT005,66.97,B
RES0780,SCT211-0130/2021,UNIT006,96.07,A
RES0781,SCT211-0131/2021,UNIT001,62.56,B
RES0782,SCT211-0131/2021,UNIT002,42.9,D
RES0783,SCT211-0131/2021,UNIT003,80.53,A
RES0784,SCT211-0131/2021,UNIT004,91.75,A
RES0785,SCT211-0131/2021,UNIT005,51.71,C
RES0786,SCT211-0131/2021,UNIT006,68.8,B
RES0787,SCT211-0132/2021,UNIT001,59.73,C
RES0788,SCT211-0132/2021,UNIT002,79.77,A
RES0789,SCT211-0132/2021,UNIT003,94.64,A
RES0790,SCT211-0132/2021,UNIT004,59.09,C
RES0791,SCT211-0132/2021,UNIT005,72.98,A
RES0792,SCT211-0132/2021,UNIT006,68.05,B
RES0793,SCT211-0133/2021,UNIT001,41.69,D
RES0794,SCT211-0133/2021,UNIT002,80.37,A
RES0795,SCT211-0133/2021,UNIT003,62.01,B
RES0796,SCT211-0133/2021,UNIT004,52.66,C
RES0797,SCT211-0133/2021,UNIT005,75.46,A
RES0798,SCT211-0133/2021,UNIT006,81.69,A
RES0799,SCT211-0134/2021,UNIT001,88.96,A
RES0800,SCT211-0134/2021,UNIT002,73.0,A
RES0801,SCT211-0134/2021,UNIT003,78.31,A
RES0802,SCT211-0134/2021,UNIT004,91.68,A
RES0803,SCT211-0134/2021,UNIT005,61.18,B
RES0804,SCT211-0134/2021,UNIT006,86.75,A
RES0805,SCT211-0135/2021,UNIT001,58.17,C
RES0806,SCT211-0135/2021,UNIT002,65.37,B
RES0807,SCT211-0135/2021,UNIT003,67.03,B
RES0808,SCT211-0135/2021,UNIT004,73.28,A
RES0809,SCT211-0135/2021,UNIT005,80.12,A
RES0810,SCT211-0135/2021,UNIT006,95.63,A
RES0811,SCT211-0136/2021,UNIT001,95.97,A
RES0812,SCT211-0136/2021,UNIT002,75.23,A
RES0813,SCT211-0136/2021,UNIT003,78.2,A
RES0814,SCT211-0136/2021,UNIT004,77.61,A
RES0815,SCT211-0136/2021,UNIT005,43.27,D
RES0816,SCT211-0136/2021,UNIT006,48.74,D
RES0817,SCT211-0137/2021,UNIT001,65.14,B
RES0818,SCT211-0137/2021,UNIT002,64.4,B
RES0819,SCT211-0137/2021,UNIT003,97.13,A
RES0820,SCT211-0137/2021,UNIT004,65.31,B
RES0821,SCT211-0137/2021,UNIT005,92.87,A
RES0822,SCT211-0137/2021,UNIT006,89.23,A
RES0823,SCT211-0138/2021,UNIT001,45.15,D
RES0824,SCT211-0138/2021,UNIT002,84.64,A
RES0825,SCT211-0138/2021,UNIT003,43.47,D
RES0826,SCT211-0138/2021,UNIT004,62.19,B
RES0827,SCT211-0138/2021,UNIT005,87.13,A
RES0828,SCT211-0138/2021,UNIT006,93.49,A
RES0829,SCT211-0139/2021,UNIT001,80.96,A
RES0830,SCT211-0139/2021,UNIT002,93.9,A
RES0831,SCT211-0139/2021,UNIT003,48.4,D
RES0832,SCT211-0139/2021,UNIT004,85.66,A
RES0833,SCT211-0139/2021,UNIT005,78.92,A
RES0834,SCT211-0139/2021,UNIT006,77.46,A
RES0835,SCT211-0140/2021,UNIT001,81.9,A
RES0836,SCT211-0140/2021,UNIT002,88.39,A
RES0837,SCT211-0140/2021,UNIT003,73.36,A
RES0838,SCT211-0140/2021,UNIT004,84.38,A
RES0839,SCT211-0140/2021,UNIT005,78.31,A
RES0840,SCT211-0140/2021,UNIT006,83.79,A
RES0841,SCT211-0141/2021,UNIT001,91.15,A
RES0842,SCT211-0141/2021,UNIT002,80.95,A
RES0843,SCT211-0141/2021,UNIT003,92.37,A
RES0844,SCT211-0141/2021,UNIT004,43.26,D
RES0845,SCT211-0141/2021,UNIT005,71.65,A
RES0846,SCT211-0141/2021,UNIT006,61.1,B
RES0847,SCT211-0142/2021,UNIT001,43.65,D
RES0848,SCT211-0142/2021,UNIT002,86.72,A
RES0849,SCT211-0142/2021,UNIT003,91.21,A
RES0850,SCT211-0142/2021,UNIT004,74.79,A
RES0851,SCT211-0142/2021,UNIT005,59.92,C
RES0852,SCT211-0142/2021,UNIT006,67.5,B
RES0853,SCT211-0143/2021,UNIT001,78.11,A
RES0854,SCT211-0143/2021,UNIT002,99.21,A
RES0855,SCT211-0143/2021,UNIT003,81.96,A
RES0856,SCT211-0143/2021,UNIT004,90.54,A
RES0857,SCT211-0143/2021,UNIT005,61.77,B
RES0858,SCT211-0143/2021,UNIT006,56.68,C
RES0859,SCT211-0144/2021,UNIT001,53.61,C
RES0860,SCT211-0144/2021,UNIT002,77.52,A
RES0861,SCT211-0144/2021,UNIT003,55.07,C
RES0862,SCT211-0144/2021,UNIT004,52.84,C
RES0863,SCT211-0144/2021,UNIT005,65.25,B
RES0864,SCT211-0144/2021,UNIT006,75.46,A
RES0865,SCT211-0145/2021,UNIT001,84.02,A
RES0866,SCT211-0145/2021,UNIT002,47.06,D
RES0867,SCT211-0145/2021,UNIT003,48.92,D
RES0868,SCT211-0145/2021,UNIT004,53.19,C
RES0869,SCT211-0145/2021,UNIT005,53.41,C
RES0870,SCT211-0145/2021,UNIT006,46.71,D
RES0871,SCT211-0146/2021,UNIT001,66.31,B
RES0872,SCT211-0146/2021,UNIT002,70.93,A
RES0873,SCT211-0146/2021,UNIT003,77.46,A
RES0874,SCT211-0146/2021,UNIT004,43.28,D
RES0875,SCT211-0146/2021,UNIT005,64.52,B
RES0876,SCT211-0146/2021,UNIT006,48.59,D
RES0877,SCT211-0147/2021,UNIT001,54.52,C
RES0878,SCT211-0147/2021,UNIT002,80.22,A
RES0879,SCT211-0147/2021,UNIT003,78.87,A
RES0880,SCT211-0147/2021,UNIT004,65.13,B
RES0881,SCT211-0147/2021,UNIT005,88.24,A
RES0882,SCT211-0147/2021,UNIT006,57.09,C
RES0883,SCT211-0148/2021,UNIT001,64.74,B
RES0884,SCT211-0148/2021,UNIT002,45.6,D
RES0885,SCT211-0148/2021,UNIT003,98.52,A
RES0886,SCT211-0148/2021,UNIT004,48.99,D
RES0887,SCT211-0148/2021,UNIT005,77.29,A
RES0888,SCT211-0148/2021,UNIT006,84.18,A
RES0889,SCT211-0149/2021,UNIT001,83.82,A
RES0890,SCT211-0149/2021,UNIT002,98.57,A
RES0891,SCT211-0149/2021,UNIT003,59.95,C
RES0892,SCT211-0149/2021,UNIT004,93.88,A
RES0893,SCT211-0149/2021,UNIT005,88.86,A
RES0894,SCT211-0149/2021,UNIT006,58.3,C
RES0895,SCT211-0150/2021,UNIT001,41.7,D
RES0896,SCT211-0150/2021,UNIT002,48.51,D
RES0897,SCT211-0150/2021,UNIT003,88.35,A
RES0898,SCT211-0150/2021,UNIT004,50.59,C
RES0899,SCT211-0150/2021,UNIT005,52.69,C
RES0900,SCT211-0150/2021,UNIT006,90.78,A
RES0901,SCT211-0151/2021,UNIT001,40.18,D
RES0902,SCT211-0151/2021,UNIT002,71.55,A
RES0903,SCT211-0151/2021,UNIT003,50.84,C
RES0904,SCT211-0151/2021,UNIT004,68.95,B
RES0905,SCT211-0151/2021,UNIT005,90.85,A
RES0906,SCT211-0151/2021,UNIT006,65.43,B
RES0907,SCT211-0152/2021,UNIT001,56.53,C
RES0908,SCT211-0152/2021,UNIT002,81.13,A
RES0909,SCT211-0152/2021,UNIT003,68.83,B
RES0910,SCT211-0152/2021,UNIT004,53.19,C
RES0911,SCT211-0152/2021,UNIT005,79.75,A
RES0912,SCT211-0152/2021,UNIT006,87.03,A
RES0913,SCT211-0153/2021,UNIT001,80.88,A
RES0914,SCT211-0153/2021,UNIT002,58.47,C
RES0915,SCT211-0153/2021,UNIT003,59.48,C
RES0916,SCT211-0153/2021,UNIT004,73.93,A
RES0917,SCT211-0153/2021,UNIT005,76.56,A
RES0918,SCT211-0153/2021,UNIT006,99.86,A
RES0919,SCT211-0154/2021,UNIT001,98.76,A
RES0920,SCT211-0154/2021,UNIT002,92.53,A
RES0921,SCT211-0154/2021,UNIT003,72.35,A
RES0922,SCT211-0154/2021,UNIT004,46.13,D
RES0923,SCT211-0154/2021,UNIT005,51.03,C
RES0924,SCT211-0154/2021,UNIT006,77.95,A
RES0925,SCT211-0155/2021,UNIT001,62.67,B
RES0926,SCT211-0155/2021,UNIT002,82.7,A
RES0927,SCT211-0155/2021,UNIT003,81.82,A
RES0928,SCT211-0155/2021,UNIT004,53.44,C
RES0929,SCT211-0155/2021,UNIT005,63.79,B
RES0930,SCT211-0155/2021,UNIT006,48.23,D
RES0931,SCT211-0156/2021,UNIT001,73.32,A
RES0932,SCT211-0156/2021,UNIT002,68.97,B
RES0933,SCT211-0156/2021,UNIT003,41.05,D
RES0934,SCT211-0156/2021,UNIT004,98.77,A
RES0935,SCT211-0156/2021,UNIT005,69.01,B
RES0936,SCT211-0156/2021,UNIT006,69.38,B
RES0937,SCT211-0157/2021,UNIT001,58.1,C
RES0938,SCT211-0157/2021,UNIT002,79.65,A
RES0939,SCT211-0157/2021,UNIT003,52.83,C
RES0940,SCT211-0157/2021,UNIT004,72.94,A
RES0941,SCT211-0157/2021,UNIT005,71.18,A
RES0942,SCT211-0157/2021,UNIT006,67.08,B
RES0943,SCT211-0158/2021,UNIT001,47.13,D
RES0944,SCT211-0158/2021,UNIT002,45.47,D
RES0945,SCT211-0158/2021,UNIT003,45.25,D
RES0946,SCT211-0158/2021,UNIT004,65.91,B
RES0947,SCT211-0158/2021,UNIT005,89.05,A
RES0948,SCT211-0158/2021,UNIT006,88.09,A
RES0949,SCT211-0159/2021,UNIT001,72.08,A
RES0950,SCT211-0159/2021,UNIT002,47.13,D
RES0951,SCT211-0159/2021,UNIT003,95.84,A
RES0952,SCT211-0159/2021,UNIT004,53.71,C
RES0953,SCT211-0159/2021,UNIT005,83.96,A
RES0954,SCT211-0159/2021,UNIT006,52.48,C
RES0955,SCT211-0160/2021,UNIT001,95.91,A
RES0956,SCT211-0160/2021,UNIT002,78.89,A
RES0957,SCT211-0160/2021,UNIT003,62.19,B
RES0958,SCT211-0160/2021,UNIT004,90.01,A
RES0959,SCT211-0160/2021,UNIT005,51.67,C
RES0960,SCT211-0160/2021,UNIT006,84.85,A
RES0961,SCT211-0161/2021,UNIT001,60.85,B
RES0962,SCT211-0161/2021,UNIT002,60.02,B
RES0963,SCT211-0161/2021,UNIT003,60.71,B
RES0964,SCT211-0161/2021,UNIT004,74.53,A
RES0965,SCT211-0161/2021,UNIT005,70.02,A
RES0966,SCT211-0161/2021,UNIT006,60.26,B
RES0967,SCT211-0162/2021,UNIT001,53.42,C
RES0968,SCT211-0162/2021,UNIT002,72.42,A
RES0969,SCT211-0162/2021,UNIT003,83.65,A
RES0970,SCT211-0162/2021,UNIT004,82.23,A
RES0971,SCT211-0162/2021,UNIT005,87.98,A
RES0972,SCT211-0162/2021,UNIT006,56.11,C
RES0973,SCT211-0163/2021,UNIT001,74.11,A
RES0974,SCT211-0163/2021,UNIT002,74.98,A
RES0975,SCT211-0163/2021,UNIT003,81.54,A
RES0976,SCT211-0163/2021,UNIT004,41.01,D
RES0977,SCT211-0163/2021,UNIT005,58.37,C
RES0978,SCT211-0163/2021,UNIT006,72.09,A
RES0979,SCT211-0164/2021,UNIT001,53.88,C
RES0980,SCT211-0164/2021,UNIT002,65.22,B
RES0981,SCT211-0164/2021,UNIT003,80.39,A
RES0982,SCT211-0164/2021,UNIT004,48.6,D
RES0983,SCT211-0164/2021,UNIT005,48.82,D
RES0984,SCT211-0164/2021,UNIT006,80.97,A
RES0985,SCT211-0165/2021,UNIT001,56.2,C
RES0986,SCT211-0165/2021,UNIT002,61.25,B
RES0987,SCT211-0165/2021,UNIT003,71.14,A
RES0988,SCT211-0165/2021,UNIT004,52.73,C
RES0989,SCT211-0165/2021,UNIT005,79.22,A
RES0990,SCT211-0165/2021,UNIT006,93.99,A
RES0991,SCT211-0166/2021,UNIT001,43.43,D
RES0992,SCT211-0166/2021,UNIT002,46.31,D
RES0993,SCT211-0166/2021,UNIT003,59.62,C
RES0994,SCT211-0166/2021,UNIT004,41.09,D
RES0995,SCT211-0166/2021,UNIT005,41.01,D
RES0996,SCT211-0166/2021,UNIT006,65.82,B
RES0997,SCT211-0167/2021,UNIT001,70.18,A
